RatingID,Rating
18274504,4.092475
18317678,3.8354528
18317912,3.8709867
15708051,4.3170695
8822957,4.237172
20527983,3.995523
18348823,3.957545
15573369,4.354902
15561902,3.98841
17554066,4.2697277
18279696,3.99532
17520963,4.337699
17520024,4.0008364
20466174,3.9857535
17519171,4.3518286
18285513,3.9940586
17546468,4.170008
18231669,4.271887
17662308,4.1641536
8781105,4.4808493
20484411,4.2162366
17655934,3.8511035
18236598,4.1077704
16054245,4.0357065
17667677,3.95061
16106520,4.018873
17689909,3.9922974
17687589,4.1519766
17686130,4.214811
18197358,3.9512312
18194362,4.043235
18187671,4.018647
18185039,3.9371545
18730658,3.9371545
18842087,4.0539875
18842669,3.9561026
18835787,3.9371545
15321086,4.018011
18725440,3.8362308
18727429,3.6165295
18743251,3.9053621
18857553,3.9210865
18854262,4.1423826
18800412,2.9695377
20345600,3.9268687
15399536,4.018011
15418599,4.036725
18010333,4.3091545
18872110,4.0422773
18754533,3.9574244
18024725,4.1362095
18745567,3.928895
20205980,3.8390749
20208925,4.2096863
18293708,3.891053
20209503,3.444111
18308253,3.9932406
20301521,3.9089117
20280817,4.0835876
20302388,3.444111
18759259,3.808393
17946596,4.3518286
18301648,3.8932827
18714170,3.9531493
11642808,4.3679204
20194224,3.9776454
18038432,3.9344714
18716590,3.425256
18716847,3.714203
544039,4.011494
20081363,3.9987721
18035980,4.214811
20080706,3.9849114
18719850,3.9512312
20068470,3.863054
20062087,3.9987721
18042952,3.95061
18783066,3.714203
225169,4.1776137
20170528,4.03149
20172635,3.9089117
18778094,4.158956
20137064,3.8808124
20174476,3.2815752
5751838,3.4539623
20161092,3.8258698
18778378,4.218161
20165855,4.3172793
20179988,4.1205297
18773485,3.8965812
17385649,3.9359815
20102878,3.9435186
20100970,3.9987721
20100937,4.009971
17381453,4.154881
17343659,3.95061
20262388,3.9987721
17383151,4.035196
20254914,3.9853804
19309595,3.566165
19345917,4.096937
12569770,4.049999
19339101,3.8344386
20092305,3.8325336
16091438,4.161061
19342011,3.9110062
19341805,3.8344386
19341611,3.7759595
19341315,3.8344386
20116458,3.7999203
20075185,4.263598
20069288,3.8265164
20120900,3.9987721
17339275,3.9948869
20113393,4.074194
19319559,3.8344386
19372108,3.714203
20065587,3.6811657
4436157,3.7813265
20061428,3.9248605
20061458,4.306493
20162810,4.1212463
20079728,3.8407493
20088784,4.080729
20220685,3.9725976
18401687,3.527234
12951496,4.3991523
20216949,4.074194
20196657,3.5837426
18403593,3.8756464
18417831,4.026613
1010049,4.0329556
20291784,3.9853804
18435134,4.223592
20298937,4.1483855
20256619,3.8141077
18435317,3.7139492
18432729,3.566165
17392816,3.9795272
20299851,4.162804
18408888,3.3618586
20215503,3.5959547
19335390,3.8728676
12499664,3.9486384
19336425,3.3452368
19335116,4.214811
19915937,3.655446
19344544,3.8344386
19345064,3.8344386
19878308,4.155229
19330738,3.527234
11748144,3.9055743
15530571,4.580992
18411350,3.8617628
11745599,3.773438
20022428,3.8352177
20051649,3.8985078
18413006,3.7759595
20047632,3.8016508
12643821,4.149753
20004729,4.3326344
19332981,4.3044925
18156333,3.95061
19816938,4.0148387
19816486,4.4224176
19256131,3.7759595
19255464,3.8032837
19870257,4.0747237
19254027,3.8344386
19255882,3.8617628
20011680,3.9987721
18173877,4.467733
20057363,4.3496876
13310736,3.9155743
19250254,3.6865482
19243689,3.8617628
1223868,4.0625544
19238972,4.2928405
11784921,3.9055743
18176396,4.33963
15652793,4.3598113
15658344,4.018011
19222098,3.6807542
15707498,4.363311
15682879,4.3598113
19225323,3.8344386
15656306,4.3989124
18063678,4.403698
15651882,4.145993
19841708,4.099913
19224321,3.8032837
18068027,3.6165159
19845657,4.4484673
18087811,3.9359815
19220361,4.218161
19822789,4.161954
19220550,3.42278
19220561,3.3452368
19837314,4.00542
19816948,4.1205297
19382484,3.8548038
15603555,4.3598113
19830784,3.8016508
19841520,3.962054
19381146,3.3452368
19380500,4.096937
15599538,3.9038694
19356531,3.714203
19353628,3.8287811
19353812,3.714203
18083667,4.016428
19998760,4.332846
20048362,3.9283009
18084247,3.95061
19372414,3.42278
20057426,3.7673106
20009730,4.1279488
18162387,3.9661353
19373812,3.8032837
19373867,3.8617628
19855945,4.4484673
19852665,4.093139
15470725,4.299973
20022993,3.9849114
20024776,3.3531199
19386480,3.8617628
19389772,3.9476821
19895824,3.9853804
15536023,4.3598113
18078762,3.655884
18090113,4.0492043
19915772,3.9646883
17999498,3.8508337
19920718,3.8436697
19363671,3.566165
19883310,3.745822
19361501,4.223592
19361743,4.150713
19936094,3.6486204
17993108,3.6549158
19608417,3.8016508
19350491,3.7139492
19770975,3.9853804
17975372,3.9359815
19605870,4.249951
19606222,3.9987721
19601665,3.962054
17972524,3.8508337
19620706,3.9914892
19600403,3.847785
18518061,4.3044925
18517035,3.3452368
18516767,3.42278
19596418,3.610592
18515299,3.7759595
19596159,4.1307874
19755695,4.059939
18509513,4.0281777
18509494,3.678541
19750145,3.8325336
17943139,3.6472714
18516537,3.6117575
18517644,3.84397
17944492,4.334482
17944096,4.030907
18464025,3.9574244
18463923,3.9074845
11837930,3.7397406
19564119,4.3496876
18454270,3.8344386
18458538,3.8728676
19569564,4.022451
17991027,3.95061
17994036,4.496448
17990694,4.1072516
19594142,4.0995665
19593937,3.6596575
18520886,3.8975787
18493556,3.8032837
18492608,3.9024549
19568561,4.1506844
19588470,4.242457
19587847,3.87557
18521288,4.1247663
16178695,4.191038
18487334,3.8450425
18494669,3.7759595
19613143,4.093139
19613144,4.0995665
18491333,3.8032837
18491248,3.8617628
18495402,3.8344386
19618385,3.420112
19625565,4.078655
18146618,4.0994043
18492096,4.1060486
18525085,4.096937
18151206,4.289725
18524656,3.615943
19573700,3.8016508
11829469,4.1940536
19572702,4.028522
19573139,3.8016508
8653013,4.3353143
18150033,3.715927
18510962,3.8344386
18511154,3.527234
18123708,3.9359815
15233740,4.0158944
19717233,3.8822837
15249046,4.1628494
19705400,4.1287827
19716202,3.655446
19716037,3.655446
19693496,3.8265164
19712545,3.8808124
13348455,4.1229053
19792704,4.2019014
18465866,3.8617628
18473209,3.566165
19706432,4.0734353
19704765,4.249951
19709201,4.1333146
17983675,4.281874
18469090,4.0422773
19696578,4.074194
18482226,3.945271
19735670,3.521413
17973340,3.9359815
3247829,4.0271544
19738581,3.9701922
18242677,3.8975787
13422096,4.3991523
18238679,3.8693883
18238949,3.566165
13412444,3.8634362
19700912,3.9513233
18238048,4.2052236
18145000,4.1990633
19702647,3.676296
18470434,3.911189
18470651,4.289892
19690561,3.9089117
19802451,3.8325336
18139551,4.535426
18471387,3.830951
19760600,4.00542
19801560,4.242457
19800683,4.147596
18471161,3.6581993
17982023,3.5997674
18444282,3.9476821
15331542,4.355866
19763250,3.962054
19764658,3.9622583
18448208,4.2584047
18452640,4.016812
10094549,3.5495856
17303286,3.7545333
17303170,3.7545333
17302632,3.853949
15397113,3.98841
19784315,4.3496876
19781809,4.1001163
18443903,4.147647
15422190,4.363311
15425142,4.1860905
18476142,3.928895
18475463,3.1939795
18475473,3.855271
13657256,4.308396
19807308,3.9483006
15440569,3.99959
18484760,3.8344386
3884954,3.9287293
18484337,3.714203
19808061,4.077975
19786465,4.1333146
19947468,4.1052537
18477806,3.8354528
19944988,4.0694933
18377549,3.8344386
18377544,4.1060486
19990821,3.9853804
19987665,4.086291
19938276,4.1045265
19937669,4.1333146
10157778,3.773438
15425768,4.3598113
19936556,3.6811657
19943582,3.9590971
19938598,3.7330713
19949321,4.093139
18371776,3.8617628
18371781,3.8032837
18375346,3.5843735
18376448,4.388107
19992917,3.9140334
18369722,4.2965326
18369586,4.2965326
19973003,3.8325336
18364999,3.8287811
18367003,3.9830234
19970223,3.9217446
18365208,3.945271
19974086,4.052358
19968869,4.2650995
19968582,3.8271616
19968060,3.9987721
19985174,3.690794
17293734,4.645243
19991699,4.161333
18361678,4.0422773
18359148,3.566165
19998182,3.953941
19998593,4.021486
19992652,4.15278
18359736,3.8821576
18358759,3.8032837
18358119,3.848137
20032109,4.0238743
18357824,3.5836372
20043087,3.7304072
18358862,3.848137
10153536,3.7430677
18357505,3.7432406
20030792,3.944437
15335227,3.9738355
15331019,4.320763
20044060,3.8516037
8869849,4.336272
20038043,4.276682
20039119,4.214087
17329324,3.8813655
15382595,4.021148
20055228,4.023607
20056112,4.3402967
18426027,3.8415482
14019572,4.1607447
18433800,4.0155797
20055685,4.0416374
18442329,3.919764
19966296,4.0112925
18431188,4.1711483
20039772,3.7208228
20040450,3.945308
19957255,4.1247954
17310759,4.2013807
20039631,4.2657666
19952845,4.1377654
47396,4.260061
19680898,4.2103343
19686993,3.293119
19686456,4.0993085
9940783,4.1348834
19661359,3.8662848
19662684,3.8802671
18499701,3.7183387
19663526,4.185298
19662720,4.0966043
17273312,4.174341
18498427,3.410939
19660880,4.129572
19678328,4.058202
19678230,4.023607
19680009,4.133294
19674204,4.1644073
17275222,4.279687
18498710,3.895798
9948107,3.572148
19685153,4.0238743
9947754,3.572148
18388024,3.8781269
19672611,4.061108
19675850,3.8444028
17322898,4.0556526
18384946,3.8801994
19583659,3.7738972
18490587,3.410939
19665403,4.3081203
20919832,3.980546
15269119,3.9839501
18489472,3.899322
18489215,3.9965901
18488270,4.261124
19659053,4.2648306
19669380,4.486606
19658844,4.0202575
19658235,3.793701
19658627,4.0644913
19657313,3.8377666
1485127,3.711417
1213769,4.012102
19657144,3.3940094
19670456,3.8245268
19642040,3.4274144
18397825,3.7183387
18390737,4.0825214
18391078,4.050528
19643103,3.6054354
19647739,3.934086
15408478,4.297574
15411086,3.821657
19653924,4.1478415
19653787,3.8084354
17606962,3.9947522
17606820,4.034559
19977206,3.8274488
19980687,3.8626628
220628,4.0087256
19979492,3.8554375
19983045,4.1968975
18390034,4.098855
15191242,4.2543693
18389042,3.4270766
19645784,3.9142826
19977420,4.139188
18379238,3.925325
19638596,3.5320344
9929668,3.7430677
18386502,3.8723092
19634398,4.112922
18386265,3.6124065
18388317,4.0064692
15243186,4.3107514
17692508,4.20979
19634998,4.067329
19651793,3.898696
18396716,4.090641
19652496,4.5791993
19651101,4.0607433
19650078,4.3081203
18383061,3.995556
18383048,3.8703587
10117102,3.572148
18382129,3.410939
19626306,3.8353634
17693810,4.45669
17691777,3.9247034
18622864,3.8785548
19631203,4.1459737
19651484,4.360628
19639238,4.1542964
19640353,3.8017168
19645115,3.7905793
19644104,4.179899
17671185,3.9404612
17668033,4.4835095
19670709,3.9805238
19659536,3.971249
19582014,4.1377654
18698916,4.1259794
19667715,4.3675222
19665026,3.8420591
18617441,3.9721007
10067865,3.56995
18626268,4.090641
19674783,3.909419
19675051,3.8023643
18689391,3.886987
18687430,3.925325
18687117,3.843522
18636361,4.070891
19681206,4.139188
13603401,4.1607447
18636993,3.8785548
19960478,4.139188
19964627,3.6850646
19965543,4.356668
10064685,4.4071016
19966782,3.906459
18588719,3.6102085
18590783,3.875367
20055453,4.033342
20053754,3.9579995
20043458,4.121085
18586344,4.352883
16134741,4.385093
16116797,4.3107514
18613578,4.034363
18610219,3.8427799
19975253,3.9779444
19972004,3.3807378
18604905,3.8723092
20788094,4.1464214
13807804,3.9222562
19948475,4.069323
19942759,3.892341
17582517,4.4835095
19943128,3.909419
19944186,4.219918
18793267,3.848137
17583480,4.45669
18825127,3.925325
19987207,3.909419
17576930,4.45669
19944728,3.793701
18790995,3.9201412
17576782,3.943257
17576875,3.8720381
19947972,4.042196
19806911,4.1968975
18791799,3.6124065
19805157,4.2648306
17602458,4.232322
17602329,4.032763
19795196,3.9427636
19781886,3.5300076
18827964,4.01046
10064434,3.9628866
19760167,4.139188
18829106,3.988104
19753222,3.9614987
19753469,4.081992
19763436,3.3807378
17590568,4.4835095
18826659,3.8082786
19809965,4.139847
19700989,4.0936275
16058480,4.3893385
19692361,4.210876
19688876,4.356668
19740679,3.8274488
19740548,3.9717083
17579436,3.9247034
18554180,3.3975546
18661788,4.0845776
19705016,4.069527
18660984,4.0405087
19705189,4.042196
2898733,4.1488853
19789512,3.8274488
17589844,4.316179
17395961,4.45669
19716567,4.0238743
19716166,3.8274488
7513125,4.473771
17400629,3.950843
18679650,3.927914
17396743,4.45669
16094450,4.35044
19571970,3.7788603
18549025,3.2116976
19610949,4.142677
16064587,3.7402472
18601051,3.843522
18543349,4.3021164
17419187,3.8231418
18563982,3.995556
19578622,4.069181
17400919,4.45669
17400923,4.4143343
19575573,3.9879723
18533893,4.090641
19777400,4.092487
18532270,3.410939
18532581,3.4286113
3074543,3.8511705
17402372,3.7974231
13175018,3.8953505
18565351,4.1259794
17405449,3.4674037
18563812,3.4442313
17403950,4.3664675
19598160,3.9732687
19598075,3.944437
18536917,3.8140848
18603402,3.8716621
17407173,4.445597
19769753,3.977829
19604074,4.457483
19602784,4.044097
17409449,4.026327
16010480,3.9912593
13180304,3.725961
18669408,4.0845776
19911825,3.8274488
18676375,3.8902488
19901647,3.4274144
19899192,3.909419
19899979,4.042476
18568980,3.8082786
19874396,4.486606
15981619,4.2543693
20024140,4.2074757
17253937,4.45669
17253580,4.316179
19855169,3.8023643
17253312,3.6125734
20018525,4.092601
20019359,3.8724732
20007275,4.326564
20010748,4.023607
20010482,4.003643
19821333,4.108449
18813169,4.0798883
19840299,4.0238743
19842967,3.909419
17423248,4.45669
18789760,3.3975546
19836221,3.1781836
19836155,3.4274144
17420529,4.45669
501949,4.1389837
19871965,3.8818967
10051360,4.319595
15998690,3.9933445
18794606,3.9458053
17417797,4.4835095
19872934,3.4274144
19870009,4.139188
19868990,3.9945023
18607229,4.1567087
19817260,3.9600947
19840499,3.8543057
17422097,4.1633725
19828425,3.9779444
15997740,4.3893385
18578671,4.3369083
19819026,3.9842048
20004681,3.8724732
20057980,4.339181
19893964,4.314758
19897818,4.0238743
18588971,3.9458053
19908568,3.8293493
17437550,4.0721135
19882456,3.8274488
19926050,3.8274488
17438559,3.877289
19885916,4.1014037
19917989,3.873605
19919787,4.0852304
19895960,3.5279286
20029662,4.1737747
18645675,4.318792
18688336,3.9288583
18690588,4.1445284
19824849,3.9342463
19825469,3.9176958
19863456,3.828936
19871888,3.6716342
19849993,4.003643
15474624,4.0337825
19826294,4.0993085
18623826,3.843522
20013595,3.8274488
17353880,4.0304723
18653720,3.843522
1996268,4.0611134
19857699,4.426598
18630449,4.2108884
19908042,4.121085
17433197,3.9389095
18680651,3.843522
18684278,3.7738976
17432672,4.4835095
19920528,4.067329
19926047,3.9103136
10038226,4.1008115
19926972,4.139188
18656062,4.19689
17434312,4.4143343
20290008,4.0484614
20205563,3.3807378
20206004,4.0644913
20197955,4.069124
20209167,3.9468904
20296453,3.909419
20290751,4.0852103
20304687,3.60134
20222388,3.4274144
10039998,4.3724875
20198906,4.0980844
20235320,4.0416374
18666179,4.0104713
20243682,3.9842048
20217042,4.130188
17452771,4.4835095
20231487,4.3357315
20218816,4.3357315
18641058,4.3202915
20168483,4.219918
20164413,3.9327765
17444295,4.45669
17444313,4.310824
20072769,3.8023643
18696946,3.7927842
18636543,3.9965901
20170151,4.061108
18628623,3.3333957
18689293,3.410939
20175354,3.5848713
20166790,4.1608224
20167271,4.1350565
20277914,4.1644073
20274119,3.909419
20277289,4.0238743
20108630,4.1659236
20074915,4.0740385
20089942,3.5320344
20091885,3.5320344
17428991,4.228689
15616457,4.1031327
17430252,3.8861468
17453745,4.45669
15605050,4.372227
18639442,3.9954185
2903970,4.1480165
20122665,4.2547684
17453610,4.2013807
17454205,4.2846465
17453425,4.2880216
20117469,3.9668849
20098840,3.942788
18590339,3.8785548
17455176,3.7712173
20116019,3.4090214
20104796,3.7208228
20106922,4.2705126
20098631,4.1644073
20108466,4.4275255
20108812,3.8327405
20115171,4.0238743
17238728,4.004199
20115053,4.4275255
20113302,4.0833836
18611032,3.817845
20270958,3.8023643
18611346,3.8723092
20259563,3.495315
20267834,4.0644913
18607033,3.9965901
15623235,4.2908764
20269040,3.9075727
20180906,3.8274488
20154933,3.8273628
20158795,4.3574033
20161256,3.8049586
13864919,4.391175
20155114,4.2791414
20132966,4.129572
20138162,4.139188
18810525,3.6124065
20175527,3.927783
20171449,3.992528
18812016,3.919206
17224831,4.054588
18826511,3.8294566
18559712,4.217733
18560962,3.817845
17218648,4.256063
20229136,4.139338
20219027,4.1644073
20241588,4.128554
10030093,3.56995
18555768,3.9000971
18555409,4.0825214
17218438,4.174341
18661756,4.1511497
8848313,4.595869
20231917,4.1644073
20193019,4.1347966
20226958,4.035687
4807544,4.064524
15683113,4.385093
8853367,4.177123
20304184,4.1221466
20304999,4.086456
17314714,4.45669
15710959,3.7871735
20298945,4.29941
20299410,4.286623
20257142,3.977829
17314986,4.512708
20256436,4.286623
18595933,4.166543
18594208,4.30338
18603530,4.3456054
11491891,3.572148
20189210,3.8274488
18563944,3.7107103
20211619,3.6430306
20188066,4.0631275
20185399,4.185614
15702033,4.372227
11489704,4.0392194
20289472,4.4336624
20289073,3.822504
20215436,3.6424239
18537764,3.886987
20212665,3.927783
20206512,4.1644073
20202196,3.898696
20335822,4.004366
20325043,3.898696
18532259,3.9908364
18546496,4.355311
20327083,3.898696
20327111,4.1082892
15697207,3.9517555
20310617,4.0238743
20312895,4.023607
20314513,4.2382483
18563811,3.9965901
18561880,3.8723092
17247557,4.2013807
20313887,3.924135
20415624,3.9176958
11502510,4.1274543
20417300,3.8274488
20414382,4.156031
11501961,4.0719013
20409792,4.0852304
20405982,4.3357315
17265478,4.070891
17265509,4.070891
20332027,4.0528607
15667491,3.9839501
20330017,4.0238743
20330604,3.898696
17267248,4.4835095
20331056,4.4275255
20410552,4.261997
18602192,4.1445284
17247807,3.919407
20413334,4.218759
20344843,3.9892828
17257631,3.8244379
20346632,3.909033
20347872,3.909419
17254810,3.9247034
17254138,3.8733048
20365646,4.4275255
20345417,3.9895794
18542404,3.8082786
17251832,4.1601863
18544690,3.7107103
17250223,4.5243692
20349676,4.0721936
13940573,3.9171784
17251488,3.9404612
20351436,3.909419
18679132,3.9129007
11438372,4.066319
18678205,3.925325
18678392,3.7297919
13935873,4.174895
18675324,3.8902488
20319544,3.8274488
18673957,3.9458053
15613715,3.9305134
17255341,3.8224556
20321671,4.0837774
20321803,3.9668849
18659938,4.3022466
20323587,4.417531
17222417,4.45669
20368777,3.3807378
20368972,4.139188
18667348,3.6124065
20358884,3.6430306
20371191,4.0210376
20370865,3.8325224
17221888,4.45669
17264683,4.45669
20363127,4.2103343
11447442,3.572148
18568228,4.3369083
18554979,3.4442313
18555312,3.8902488
19730983,3.6857383
18554688,3.886987
19733004,4.129572
11481089,3.572148
19733703,3.905314
18567172,4.1259794
20389819,3.894258
18568726,4.1933465
17220185,4.0206475
15558659,3.9933445
20401931,4.2108355
20400721,3.8637462
20400719,3.6430306
17270093,3.9404612
20393396,3.9132476
18556660,3.6877263
11479796,3.7237132
20391740,4.102263
20388698,4.331508
19746912,4.2724357
19743845,4.280689
19744093,4.040408
19737763,3.7282448
19747806,4.042196
15503820,4.3107514
19747779,3.942788
19738005,4.0238743
19719370,4.4275255
19725083,3.8274488
17260975,4.2880216
18829676,4.3975253
19724557,4.150479
17260700,4.195907
18818677,3.7110538
20419951,3.6430306
20418935,4.261997
18816984,4.1511497
20423339,3.9355946
20382989,4.1236463
20382889,3.977829
13976476,4.1942625
20408369,3.9708323
18788381,3.8082786
17259450,4.2846465
20432785,4.132926
17258779,4.2013807
20427167,3.909419
20433407,3.8959806
18789602,3.8991225
20432028,3.892341
20372899,4.2103343
20372643,3.8274488
18804968,4.153178
17270049,3.6147714
17272395,4.270169
18822688,4.25062
20397326,3.8274488
11478801,3.572148
18824104,3.7297919
17270958,4.196474
20380526,4.0808597
20380705,3.992528
17260628,3.9404612
20381005,4.1368923
20375111,3.992528
17260290,4.2996225
17260345,3.9404612
20384962,4.3718214
3727703,4.5024877
18794034,4.1498365
20484697,4.102263
13883377,4.0015726
20487101,4.184005
20487916,4.4275255
17223413,4.5816517
20470038,3.898696
20470000,4.3718214
18581501,4.1234255
20488707,4.046276
20471838,4.3905344
17225845,4.4835095
20492394,4.280689
14978571,4.3893385
20489707,4.0575953
20782259,3.84226
20494499,3.924135
20489376,4.0269136
20441530,3.992528
17220963,3.4418
14985223,3.938228
20437672,4.268838
20434618,3.8023643
20440430,3.9955637
18605726,3.7177136
20434999,3.9344985
20435064,3.8023643
20457987,4.4275255
18613289,3.8586729
20460733,3.7286153
20459111,4.202428
20437309,4.4275255
11470787,3.572148
20448814,3.9593384
20446894,3.9842048
18585127,3.9881787
20146586,4.3718214
20148626,4.198626
20147124,3.8648922
20147125,3.8428164
20146364,4.202428
20149437,3.8762558
18573280,4.1272573
18580879,3.9458053
11544177,4.077613
20126056,4.3718214
20124177,3.6430306
20123389,3.6650047
17244534,4.2013807
20136413,3.8327405
20136276,4.1326523
20125028,4.2324443
17255652,3.8813655
20126866,4.023607
15048481,4.221492
17255144,4.2846465
20129713,3.8274488
20129819,3.927783
11544815,3.7430677
11545005,4.2695894
20467743,4.1644073
20479563,4.0238743
20465946,4.1885533
20471283,3.7692356
17245904,3.7039504
20468035,3.8023643
