RatingID,Rating
18274504,3.990289310241631
18317678,3.494749892013931
18317912,3.5347381253932233
15708051,4.135554016980357
8822957,3.7566034203200096
20527983,3.5317133523689863
18348823,3.6750607307079273
15573369,4.135554016980357
15561902,3.90377000412084
17554066,3.900163618741384
18279696,3.5277044642375945
17520963,3.591979396944739
17520024,3.7080145425359556
20466174,3.5317133523689863
17519171,4.024932960541942
18285513,3.687391746153568
17546468,4.175057827852088
18231669,3.669851324918553
17662308,3.874052613712352
8781105,4.179782896625377
20484411,3.813805288719236
17655934,3.6382083139943364
18236598,3.809676972574586
16054245,4.078913043940313
17667677,3.6406260621440225
16106520,3.7948886617848197
17689909,3.826818122405871
17687589,3.85525942914022
17686130,3.989607212295001
18197358,3.7954130483133315
18194362,4.034600967186723
18187671,3.6072849867592574
18185039,3.6424332041018554
18730658,3.6424332041018554
18842087,3.8481765381850064
18842669,3.6750607307079273
18835787,3.6424332041018554
15321086,3.6734483219468768
18725440,3.4837627301742162
18727429,3.5783374196833955
18743251,3.690177142575954
18857553,3.690177142575954
18854262,3.7419299259591985
18800412,3.2637099286496745
20345600,3.5800394628122763
15399536,3.6734483219468768
15418599,3.899256154113555
18010333,4.065046925222787
18872110,3.782491677714325
18754533,3.6772053213004603
18024725,4.017314123303714
18745567,3.6772053213004603
20205980,3.6742709401135794
20208925,4.096329800937451
18293708,3.6518295167342183
20209503,3.6424332041018554
18308253,3.7954130483133315
20301521,3.6424332041018554
20280817,4.128168027526614
20302388,3.6424332041018554
18759259,3.6781035179294164
17946596,4.024932960541942
18301648,3.6376211090922355
18714170,3.5213961801014735
11642808,4.119769386915128
20194224,3.611615646733158
18038432,3.62147524303622
18716590,3.5495679156726023
18716847,3.770439177649121
544039,4.028417526399501
20081363,3.5277044642375945
18035980,3.989607212295001
20080706,3.614190629136446
18719850,3.7954130483133315
20068470,3.6656289471366215
20062087,3.5277044642375945
18042952,3.6406260621440225
18783066,3.770439177649121
225169,4.407669721326688
20170528,3.532082038350698
20172635,3.6424332041018554
18778094,3.546114755150392
20137064,3.6424332041018554
20174476,3.406707502748843
5751838,3.5129872427183444
20161092,3.534952178698566
18778378,3.8548942399701924
20165855,4.160778582881756
20179988,3.869723176119461
18773485,3.5323103815587995
17385649,3.6406260621440225
20102878,3.587385967476434
20100970,3.5277044642375945
20100937,3.634202829567205
17381453,4.175057827852088
17343659,3.6406260621440225
20262388,3.5277044642375945
17383151,3.784339080483485
20254914,3.5277044642375945
19309595,3.384326592787984
19345917,3.520288582392459
12569770,3.843835764847501
19339101,3.482342418303157
20092305,3.5291630665152462
16091438,4.249997202312031
19342011,3.6518295167342183
19341805,3.482342418303157
